# Total Phase Data Center(tm) v7.01
# (c) 2005-2021 Total Phase, Inc.
# www.totalphase.com
#
# 
#
# Level,Index,m:s.ms.us,Dur,Len,Err,S/P,Addr,Record,Data
0,914,0:08.870.991,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,915,0:08.871.042,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,916,0:08.871.114,325.000 us,11 B,,SP,4B,Read Transaction,01 30 91 B5 0F 2D 00 37 00 00 00*
0,917,0:08.887.415,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,918,0:08.887.486,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,919,0:08.887.537,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,920,0:08.887.609,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 BB 0F 2A 00 30 00 00 00*
0,921,0:08.903.951,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,922,0:08.904.022,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,923,0:08.904.073,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,924,0:08.904.145,325.000 us,11 B,,SP,4B,Read Transaction,01 30 91 C0 0F 28 00 30 00 00 00*
0,925,0:08.920.409,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,926,0:08.920.480,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,927,0:08.920.531,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,928,0:08.920.603,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 C5 0F 26 00 2A 00 00 00*
0,929,0:08.936.909,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,930,0:08.936.980,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,931,0:08.937.032,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,932,0:08.937.103,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 CA 0F 23 00 2A 00 00 00*
0,933,0:08.953.414,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,934,0:08.953.486,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,935,0:08.953.537,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,936,0:08.953.608,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 CD 0F 21 00 21 00 00 00*
0,937,0:08.969.912,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,938,0:08.969.983,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,939,0:08.970.034,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,940,0:08.970.106,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 D2 0F 1F 00 1C 00 00 00*
0,941,0:08.987.966,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,942,0:08.988.037,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,943,0:08.988.088,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,944,0:08.988.159,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 D5 0F 1D 00 17 00 00 00*
0,945,0:09.004.514,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,946,0:09.004.586,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,947,0:09.004.637,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,948,0:09.004.708,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 D9 0F 1B 00 17 00 00 00*
0,949,0:09.020.999,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,950,0:09.021.071,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,951,0:09.021.122,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,952,0:09.021.193,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 DB 0F 19 00 10 00 00 00*
0,953,0:09.037.497,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,954,0:09.037.569,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,955,0:09.037.620,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,956,0:09.037.691,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 DE 0F 18 00 10 00 00 00*
0,957,0:09.053.996,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,958,0:09.054.067,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,959,0:09.054.118,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,960,0:09.054.190,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 E0 0F 17 00 0B 00 00 00*
0,961,0:09.070.498,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,962,0:09.070.570,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,963,0:09.070.621,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,964,0:09.070.692,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 E2 0F 15 00 0B 00 00 00*
0,965,0:09.086.993,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,966,0:09.087.065,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,967,0:09.087.116,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,968,0:09.087.187,325.600 us,11 B,,SP,4B,Read Transaction,01 30 91 E4 0F 15 00 0B 00 00 00*
0,969,0:09.136.191,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,970,0:09.136.263,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,971,0:09.136.314,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,972,0:09.136.385,323.300 us,11 B,,SP,4B,Read Transaction,01 30 15 E4 0F 15 00 0B 00 00 00*
0,973,0:09.224.491,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,974,0:09.224.563,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,975,0:09.224.614,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,976,0:09.224.685,321.700 us,11 B,,SP,4B,Read Transaction,01 29 12 02 06 01 00 16 00 00 00*
0,977,0:10.385.472,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,978,0:10.385.544,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,979,0:10.385.595,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,980,0:10.385.666,322.100 us,11 B,,SP,4B,Read Transaction,01 29 12 02 06 01 01 16 00 00 00*
0,981,0:11.117.331,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,982,0:11.117.403,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,983,0:11.117.454,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,984,0:11.117.525,325.100 us,11 B,,SP,4B,Read Transaction,01 30 94 48 00 15 00 14 00 00 00*
0,985,0:11.151.944,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,986,0:11.152.016,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,987,0:11.152.067,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,988,0:11.152.138,325.100 us,11 B,,SP,4B,Read Transaction,01 30 90 48 00 15 00 1A 00 00 00*
0,989,0:11.168.494,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,990,0:11.168.565,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,991,0:11.168.616,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,992,0:11.168.688,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 54 00 15 00 1A 00 00 00*
0,993,0:11.184.986,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,994,0:11.185.057,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,995,0:11.185.108,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,996,0:11.185.180,324.800 us,11 B,,SP,4B,Read Transaction,01 30 91 59 00 15 00 20 00 00 00*
0,997,0:11.201.492,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,998,0:11.201.563,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,999,0:11.201.614,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1000,0:11.201.686,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 5E 00 14 00 25 00 00 00*
0,1001,0:11.217.999,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1002,0:11.218.070,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1003,0:11.218.121,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1004,0:11.218.192,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 66 00 14 00 2B 00 00 00*
0,1005,0:11.234.490,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1006,0:11.234.562,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1007,0:11.234.613,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1008,0:11.234.684,325.600 us,11 B,,SP,4B,Read Transaction,01 30 91 72 00 14 00 30 00 00 00*
0,1009,0:11.251.047,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1010,0:11.251.118,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1011,0:11.251.169,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1012,0:11.251.241,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 7E 00 14 00 37 00 00 00*
0,1013,0:11.267.493,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1014,0:11.267.564,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1015,0:11.267.615,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1016,0:11.267.687,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 8B 00 16 00 3D 00 00 00*
0,1017,0:11.283.993,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1018,0:11.284.064,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1019,0:11.284.115,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1020,0:11.284.187,324.800 us,11 B,,SP,4B,Read Transaction,01 30 91 97 00 18 00 42 00 00 00*
0,1021,0:11.300.488,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1022,0:11.300.560,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1023,0:11.300.611,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1024,0:11.300.682,325.700 us,11 B,,SP,4B,Read Transaction,01 30 91 A2 00 1A 00 42 00 00 00*
0,1025,0:11.318.555,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1026,0:11.318.626,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1027,0:11.318.677,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1028,0:11.318.749,324.800 us,11 B,,SP,4B,Read Transaction,01 30 91 AD 00 1E 00 4B 00 00 00*
0,1029,0:11.335.083,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1030,0:11.335.154,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,1031,0:11.335.205,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1032,0:11.335.277,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 B8 00 22 00 4B 00 00 00*
0,1033,0:11.351.544,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1034,0:11.351.615,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1035,0:11.351.666,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1036,0:11.351.737,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 C4 00 26 00 50 00 00 00*
0,1037,0:11.368.044,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1038,0:11.368.115,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1039,0:11.368.166,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1040,0:11.368.238,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 D1 00 2A 00 56 00 00 00*
0,1041,0:11.384.537,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1042,0:11.384.609,49.900 us,1 B,,SP,4B,Read Transaction,01*
0,1043,0:11.384.660,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1044,0:11.384.731,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 DF 00 30 00 56 00 00 00*
0,1045,0:11.401.030,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1046,0:11.401.102,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1047,0:11.401.153,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1048,0:11.401.224,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 ED 00 37 00 5D 00 00 00*
0,1049,0:11.417.534,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1050,0:11.417.605,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1051,0:11.417.657,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1052,0:11.417.728,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 FA 00 3F 00 69 00 00 00*
0,1053,0:11.434.029,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1054,0:11.434.101,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1055,0:11.434.152,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1056,0:11.434.223,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 06 01 48 00 69 00 00 00*
0,1057,0:11.450.618,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1058,0:11.450.689,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1059,0:11.450.740,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1060,0:11.450.812,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 12 01 52 00 69 00 00 00*
0,1061,0:11.467.031,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1062,0:11.467.103,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1063,0:11.467.154,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1064,0:11.467.225,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 1E 01 5D 00 69 00 00 00*
0,1065,0:11.485.106,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1066,0:11.485.178,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1067,0:11.485.229,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1068,0:11.485.300,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 2A 01 69 00 69 00 00 00*
0,1069,0:11.501.635,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1070,0:11.501.706,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1071,0:11.501.757,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1072,0:11.501.829,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 38 01 76 00 69 00 00 00*
0,1073,0:11.518.134,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1074,0:11.518.206,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1075,0:11.518.257,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1076,0:11.518.328,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 49 01 87 00 69 00 00 00*
0,1077,0:11.534.639,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1078,0:11.534.710,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1079,0:11.534.761,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1080,0:11.534.833,325.000 us,11 B,,SP,4B,Read Transaction,01 30 91 58 01 95 00 69 00 00 00*
0,1081,0:11.551.157,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1082,0:11.551.229,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1083,0:11.551.280,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1084,0:11.551.351,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 66 01 A3 00 6E 00 00 00*
0,1085,0:11.567.661,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1086,0:11.567.732,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1087,0:11.567.783,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1088,0:11.567.855,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 74 01 B1 00 6E 00 00 00*
0,1089,0:11.584.171,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1090,0:11.584.243,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1091,0:11.584.294,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1092,0:11.584.365,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 81 01 BF 00 69 00 00 00*
0,1093,0:11.600.670,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1094,0:11.600.742,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,1095,0:11.600.793,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1096,0:11.600.864,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 8F 01 CD 00 69 00 00 00*
0,1097,0:11.617.171,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1098,0:11.617.242,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1099,0:11.617.293,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1100,0:11.617.364,324.900 us,11 B,,SP,4B,Read Transaction,01 30 91 9E 01 DB 00 69 00 00 00*
0,1101,0:11.633.658,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1102,0:11.633.729,49.900 us,1 B,,SP,4B,Read Transaction,01*
0,1103,0:11.633.780,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1104,0:11.633.852,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 AF 01 EA 00 69 00 00 00*
0,1105,0:11.651.854,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1106,0:11.651.926,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1107,0:11.651.977,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1108,0:11.652.048,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 C0 01 FA 00 69 00 00 00*
0,1109,0:11.668.279,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1110,0:11.668.350,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1111,0:11.668.402,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1112,0:11.668.473,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 D0 01 08 01 69 00 00 00*
0,1113,0:11.684.781,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1114,0:11.684.852,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1115,0:11.684.903,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1116,0:11.684.975,325.000 us,11 B,,SP,4B,Read Transaction,01 30 91 DF 01 15 01 69 00 00 00*
0,1117,0:11.701.280,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1118,0:11.701.351,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1119,0:11.701.402,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1120,0:11.701.474,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 EE 01 22 01 69 00 00 00*
0,1121,0:11.717.778,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1122,0:11.717.849,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1123,0:11.717.900,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1124,0:11.717.972,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 FD 01 30 01 69 00 00 00*
0,1125,0:11.734.265,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1126,0:11.734.337,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1127,0:11.734.388,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1128,0:11.734.459,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 0F 02 40 01 6E 00 00 00*
0,1129,0:11.750.775,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1130,0:11.750.846,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1131,0:11.750.897,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1132,0:11.750.969,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 21 02 4E 01 6E 00 00 00*
0,1133,0:11.767.280,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1134,0:11.767.351,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,1135,0:11.767.402,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1136,0:11.767.474,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 32 02 5D 01 6E 00 00 00*
0,1137,0:11.783.761,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1138,0:11.783.832,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1139,0:11.783.883,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1140,0:11.783.955,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 42 02 6C 01 6E 00 00 00*
0,1141,0:11.800.265,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1142,0:11.800.337,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1143,0:11.800.388,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1144,0:11.800.459,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 52 02 7C 01 6E 00 00 00*
0,1145,0:11.818.373,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1146,0:11.818.444,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1147,0:11.818.496,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1148,0:11.818.567,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 65 02 8E 01 67 00 00 00*
0,1149,0:11.834.999,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1150,0:11.835.070,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1151,0:11.835.122,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1152,0:11.835.193,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 79 02 A1 01 6C 00 00 00*
0,1153,0:11.851.394,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1154,0:11.851.465,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1155,0:11.851.516,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1156,0:11.851.588,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 90 02 B7 01 6C 00 00 00*
0,1157,0:11.867.898,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1158,0:11.867.969,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1159,0:11.868.020,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1160,0:11.868.091,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 A3 02 CA 01 6C 00 00 00*
0,1161,0:11.884.377,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1162,0:11.884.448,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1163,0:11.884.500,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1164,0:11.884.571,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 B5 02 DD 01 6C 00 00 00*
0,1165,0:11.900.902,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1166,0:11.900.974,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1167,0:11.901.025,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1168,0:11.901.096,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 C8 02 F1 01 6C 00 00 00*
0,1169,0:11.916.497,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1170,0:11.916.568,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1171,0:11.916.619,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1172,0:11.916.691,318.400 us,11 B,,SP,4B,Read Transaction,01 29 12 02 07 01 01 16 00 00 00*
0,1173,0:11.917.555,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1174,0:11.917.626,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,1175,0:11.917.677,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1176,0:11.917.749,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 DF 02 0B 02 6C 00 00 00*
0,1177,0:11.933.954,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1178,0:11.934.025,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1179,0:11.934.076,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1180,0:11.934.148,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 F6 02 25 02 6C 00 00 00*
0,1181,0:11.950.449,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1182,0:11.950.520,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1183,0:11.950.571,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1184,0:11.950.643,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 0B 03 3D 02 6C 00 00 00*
0,1185,0:11.966.952,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1186,0:11.967.023,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1187,0:11.967.074,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1188,0:11.967.145,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 1F 03 58 02 6C 00 00 00*
0,1189,0:11.985.113,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1190,0:11.985.185,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1191,0:11.985.236,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1192,0:11.985.307,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 33 03 72 02 6C 00 00 00*
0,1193,0:12.001.672,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1194,0:12.001.744,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1195,0:12.001.795,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1196,0:12.001.866,325.000 us,11 B,,SP,4B,Read Transaction,01 30 91 4C 03 90 02 72 00 00 00*
0,1197,0:12.018.138,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1198,0:12.018.209,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1199,0:12.018.260,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1200,0:12.018.332,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 64 03 AC 02 72 00 00 00*
0,1201,0:12.034.752,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1202,0:12.034.823,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1203,0:12.034.875,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1204,0:12.034.946,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 79 03 C5 02 72 00 00 00*
0,1205,0:12.051.151,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1206,0:12.051.222,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1207,0:12.051.273,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1208,0:12.051.345,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 8D 03 DC 02 6B 00 00 00*
0,1209,0:12.067.653,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1210,0:12.067.724,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1211,0:12.067.775,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1212,0:12.067.847,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 A2 03 F5 02 6B 00 00 00*
0,1213,0:12.084.156,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1214,0:12.084.228,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1215,0:12.084.279,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1216,0:12.084.350,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 B8 03 0F 03 6B 00 00 00*
0,1217,0:12.100.659,70.200 us,2 B,,SP,4B,Write Transaction,82 01
